TIME,bikes taken
2018-08-01,0.5268902205788601
2018-08-04,0.2882996632996633
2018-08-07,0.5156460437710437
2018-08-10,0.36256313131313134
2018-08-13,0.5066813973063973
2018-08-16,0.4404671717171717
2018-08-19,0.4227928870292887
2018-08-22,0.4965283552303343
2018-08-25,0.31546585648148145
2018-08-28,0.5208953373015873
2018-08-31,0.36688988095238095
2018-09-03,0.5182558472857764
2018-09-06,0.41789118245371276
2018-09-09,0.4263970829236316
2018-09-12,0.5123422648312029
2018-09-15,0.3486766633890528
2018-09-18,0.47416702364409524
2018-09-21,0.3420804654211734
2018-09-24,0.5284523564519449
2018-09-27,0.4504670599803343
2018-09-30,0.41284619796787936
2018-10-03,0.5224684518313327
2018-10-06,0.3427463670777873
2018-10-09,0.5275544184535412
2018-10-12,0.3119416016894087
2018-10-15,0.5147417153996101
2018-10-18,0.44737857374918777
2018-10-21,0.41587475633528265
2018-10-24,0.5122441520467836
2018-10-27,0.23639486898009798
2018-10-30,0.48414878214954865
2018-11-02,0.3425944888160739
2018-11-05,0.4543383251517223
2018-11-08,0.38627964587394414
2018-11-11,0.4019434449391149
2018-11-14,0.5170827184784391
2018-11-17,0.3398716699155296
2018-11-20,0.42307301819363224
2018-11-23,0.321698343079922
2018-11-26,0.4335810591293047
2018-11-29,0.38285458722123966
2018-12-02,0.38556895711500977
2018-12-05,0.4612573099415205
2018-12-08,0.29227582846003897
2018-12-11,0.4717958089668616
2018-12-14,0.27843245003459927
2018-12-17,0.4591455490578298
2018-12-20,0.3744822124756335
2018-12-23,0.1490212800519818
2018-12-26,0.18716496101364521
2018-12-29,0.21121669915529565
2019-01-01,0.30815596348925617
2019-01-04,0.2946617121507472
2019-01-07,0.46108471410006496
2019-01-10,0.38977217348927873
2019-01-13,0.3843506335282651
2019-01-16,0.46814083820662766
2019-01-19,0.2925499512670565
2019-01-22,0.45699263718830085
2019-01-25,0.29944075712881024
2019-01-28,0.45649991805965257
2019-01-31,0.3647984267453294
2019-02-03,0.3668059652572927
2019-02-06,0.46052564115710787
2019-02-09,0.29225049164208455
2019-02-12,0.4906280727630285
2019-02-15,0.32375829004373446
2019-02-18,0.4703171091445428
2019-02-21,0.42120411340544084
2019-02-24,0.4055637495902983
2019-02-27,0.49080219600131103
2019-03-02,0.27448992133726646
2019-03-05,0.467907521097263
2019-03-08,0.29797893463424896
2019-03-11,0.4467232026579436
2019-03-14,0.3619499789784555
2019-03-17,0.2802052605703048
2019-03-20,0.485281465093412
2019-03-23,0.33224852678479766
2019-03-26,0.5109800065552278
2019-03-29,0.33549450999672237
2019-04-01,0.4544550292763461
2019-04-04,0.3759730416256965
2019-04-07,0.37586037364798425
2019-04-10,0.4995083579154376
2019-04-13,0.2959890199934448
2019-04-16,0.49582104228121926
2019-04-19,0.28796910848902
2019-04-22,0.37528679121599473
2019-04-25,0.3767002622091118
2019-04-28,0.3891347099311701
2019-05-01,0.5044555063913471
2019-05-04,0.23641838741396262
2019-05-07,0.44055227794165847
2019-05-10,0.34281792854801707
2019-05-13,0.5026220911176663
2019-05-16,0.4255059816453622
2019-05-19,0.41517976305361065
2019-05-22,0.5203929039659129
2019-05-25,0.33318993772533595
2019-05-28,0.4840421173385775
2019-05-31,0.33778883972468043
2019-06-03,0.32880063313907476
2019-06-06,0.4249119141265159
2019-06-09,0.40133379988885
2019-06-12,0.37447988904299584
2019-06-15,
2019-06-18,
2019-06-21,
2019-06-24,
2019-06-27,
2019-06-30,0.5111142113095238
2019-07-03,0.5258959609336202
2019-07-06,0.34831762566137564
2019-07-09,0.5171957671957672
2019-07-12,0.3755787037037037
2019-07-15,0.5040612599206349
2019-07-18,0.4368347266213199
2019-07-21,0.41884592926259595
2019-07-24,0.5293418418418419
2019-07-27,0.357127961294628
2019-07-30,0.5033992325658992
2019-08-02,0.32982982982982983
2019-08-05,0.4049674674674675
2019-08-08,0.4137053720387054
2019-08-11,0.3905155155155155
2019-08-14,0.48150233566900236
2019-08-17,0.3325825825825826
2019-08-20,0.48409868201534867
2019-08-23,0.366846012679346
2019-08-26,0.5082686853520186
2019-08-29,0.42751084417751084
2019-09-01,0.39294502836169504
2019-09-04,0.5080914247580914
2019-09-07,0.3309768101434768
2019-09-10,0.5261325534809482
2019-09-13,0.3371705038371705
2019-09-16,0.49069492027238504
2019-09-19,0.45568485151818483
2019-09-22,0.3891495662328996
2019-09-25,0.5130651484818152
2019-09-28,0.28465965965965967
2019-10-01,0.4637554220887554
2019-10-04,0.3019894894894895
2019-10-07,0.5021584084084084
2019-10-10,0.43159826493159825
2019-10-13,0.3793898064731398
2019-10-16,0.5019394394394394
2019-10-19,0.30910076743410075
2019-10-22,0.498998998998999
2019-10-25,0.2913645352669743
2019-10-28,0.3790472607177944
2019-10-31,0.35751376376376376
2019-11-03,0.34345933418934577
2019-11-06,0.4252252252252252
2019-11-09,0.2746196288246113
2019-11-12,0.44145005096839957
2019-11-15,0.30043747876316684
2019-11-18,0.45801105607337006
2019-11-21,0.33256880733944955
2019-11-24,0.3395769622833843
2019-11-27,0.45350195378865105
2019-11-30,0.29187903499830103
2019-12-03,0.47378312945973494
2019-12-06,0.29229274218038265
2019-12-09,0.44266314948635543
2019-12-12,0.35941330282725936
2019-12-15,0.2997646742419149
2019-12-18,
2019-12-21,0.2597301365444576
2019-12-24,0.2008
2019-12-27,
2019-12-30,0.2552210121716848
2020-01-02,0.3751615132666246
2020-01-05,0.2709549982823772
2020-01-08,
2020-01-11,0.3976964769647697
2020-01-14,0.37295766802822133
2020-01-17,
2020-01-20,
2020-01-23,0.44672461854460094
2020-01-26,0.5190354189140597
2020-01-29,0.46771980213818415
2020-02-01,0.2888315494393476
2020-02-04,0.4635363574583758
2020-02-07,0.25727361535847776
2020-02-10,0.4109114848793748
2020-02-13,0.35804238871899424
2020-02-16,0.3333758069996602
2020-02-19,0.4151588515120625
2020-02-22,0.27672655453618755
2020-02-25,0.4476817540846295
2020-02-28,0.2623106060606061
2020-03-02,0.4484111952861953
2020-03-05,0.3715698653198653
2020-03-08,0.3147411616161616
2020-03-11,0.36341540404040407
2020-03-14,0.18235294117647058
2020-03-17,0.20165080820818526
2020-03-20,0.1467382154882155
2020-03-23,0.16886574074074073
2020-03-26,0.12490530303030303
2020-03-29,0.08142887205387206
2020-04-01,0.09790614478114477
2020-04-04,0.08743686868686869
2020-04-07,0.11276304713804713
2020-04-10,0.09407617845117845
2020-04-13,0.10820707070707071
2020-04-16,0.11073232323232324
2020-04-19,0.1167192760942761
2020-04-22,0.12826178451178452
2020-04-25,0.11853956228956229
2020-04-28,0.11499368686868687
2020-05-01,0.1354587542087542
2020-05-04,0.1476851851851852
2020-05-07,0.17065446127946127
2020-05-10,0.1252840909090909
2020-05-13,0.15809132996632996
2020-05-16,0.1573337542087542
2020-05-19,0.19490740740740742
2020-05-22,0.16735058922558924
2020-05-25,0.2010837542087542
2020-05-28,0.23687920875420876
2020-05-31,0.2135942760942761
2020-06-03,0.18504840067340067
2020-06-06,0.17381102693602693
2020-06-09,0.1905248133509003
2020-06-12,0.18009259259259258
2020-06-15,0.22603114478114478
2020-06-18,0.20251473063973063
2020-06-21,0.198621632996633
2020-06-24,0.2537457912457912
2020-06-27,0.15924873737373738
2020-06-30,0.23078703703703704
2020-07-03,0.2019675925925926
2020-07-06,0.18805765993265994
2020-07-09,0.23929924242424241
2020-07-12,0.20730218855218854
2020-07-15,0.25800715488215487
2020-07-18,0.21849747474747475
2020-07-21,0.257996632996633
2020-07-24,0.20575547138047137
2020-07-27,0.24347643097643099
2020-07-30,0.24225589225589225
2020-08-02,0.20268811514445972
2020-08-05,0.265895892725161
2020-08-08,0.21773989898989898
2020-08-11,0.27409511784511786
2020-08-14,0.23217592592592592
2020-08-17,0.1985479797979798
2020-08-20,0.23290193602693604
2020-08-23,0.203493265993266
2020-08-26,0.24139309764309763
2020-08-29,0.21768728956228955
2020-09-01,0.2523989898989899
2020-09-04,0.2186132154882155
2020-09-07,0.2678872053872054
2020-09-10,0.25293560606060606
2020-09-13,0.2509469696969697
2020-09-16,0.29718614718614716
2020-09-19,0.21609848484848485
2020-09-22,0.24479166666666666
2020-09-25,0.2192655723905724
2020-09-28,0.23448021885521886
2020-10-01,0.23535353535353534
2020-10-04,0.18300715488215488
2020-10-07,0.24350799663299663
2020-10-10,0.20693392255892257
2020-10-13,0.24486531986531987
2020-10-16,0.21188973063973063
2020-10-19,0.24001473063973064
2020-10-22,0.1838699494949495
2020-10-25,0.1568287037037037
2020-10-28,0.1813973063973064
2020-10-31,0.13592171717171717
2020-11-03,0.19122474747474746
2020-11-06,0.1725273569023569
2020-11-09,0.17904040404040403
2020-11-12,0.18297558922558924
2020-11-15,0.16131102693602695
2020-11-18,0.18660563973063973
2020-11-21,0.1614688552188552
2020-11-24,0.19477062289562289
2020-11-27,0.16179503367003367
2020-11-30,0.2076388888888889
2020-12-03,0.1978219696969697
2020-12-06,0.17896675084175084
2020-12-09,0.21105850168350168
2020-12-12,0.17729377104377103
2020-12-15,0.22832647969808767
2020-12-18,0.1766267414203194
2020-12-21,0.17674354400271833
2020-12-24,0.07715341488277268
2020-12-27,0.0986344716275909
2020-12-30,0.09686119605844376
2021-01-02,0.09456761807679238
2021-01-05,0.12453278967040435
2021-01-08,0.10602488956846755
2021-01-11,0.11058019028202515
2021-01-14,0.130712708120965
2021-01-17,0.12233189033189033
2021-01-20,0.1331978186507546
2021-01-23,0.11478917979068445
2021-01-26,0.13578810116488324
2021-01-29,0.09500915246013718
2021-02-01,0.14354744830161328
2021-02-04,0.14378048780487804
2021-02-07,0.11288452281976108
2021-02-10,0.1356656132727632
2021-02-13,0.11286968323810774
2021-02-16,0.16085298521429908
2021-02-19,0.13146561052677141
2021-02-22,0.13822944684832184
2021-02-25,0.18190423228462912
2021-02-28,0.1660549297557271
2021-03-03,0.17146092319552858
2021-03-06,0.16913013931362555
2021-03-09,0.14643858307849134
2021-03-12,0.1398870200475705
2021-03-15,0.18413396194359496
2021-03-18,0.19023955147808358
2021-03-21,0.17128567787971458
2021-03-24,0.17846463789629943
2021-03-27,0.1621233253032416
2021-03-30,0.21009599048589875
2021-04-02,0.19983860006795787
2021-04-05,0.1510257390417941
2021-04-08,0.17123258579680598
2021-04-11,0.16540493145997734
2021-04-14,0.20774932042133876
2021-04-17,0.1770727149167516
2021-04-20,0.21112638387196453
2021-04-23,0.21060567448182127
2021-04-26,0.20701664967720013
2021-04-29,0.19911654774040094
2021-05-02,0.1441237682636765
2021-05-05,0.20453194019707782
2021-05-08,0.16390587835541964
2021-05-11,0.21449201495073056
2021-05-14,0.17174992292727523
2021-05-17,0.21432212028542305
2021-05-20,0.16979909955827388
2021-05-23,0.18053431872239212
2021-05-26,0.22004399377649014
2021-05-29,0.2169979612640163
2021-06-01,0.25141224940536866
2021-06-04,0.2036399932042134
2021-06-07,0.22876316683656134
2021-06-10,0.26074583758069997
2021-06-13,0.23202061255511594
2021-06-16,0.2708333333333333
2021-06-19,0.22354952429493713
2021-06-22,0.24294937138973835
2021-06-25,0.22019410465511383
2021-06-28,0.2611174821610601
2021-07-01,0.2470905538566089
2021-07-04,0.20060312606184166
2021-07-07,0.2465208457805692
2021-07-10,0.19984691762254564
2021-07-13,0.2728826877336052
2021-07-16,0.22812606184165818
2021-07-19,0.2610487102782638
2021-07-22,0.26715936119605843
2021-07-25,0.23544322995092676
2021-07-28,0.22876316683656134
2021-07-31,0.18948196498240616
2021-08-03,0.24211466295300157
2021-08-06,0.19364806320081548
2021-08-09,0.24765332993544004
2021-08-12,0.2328087835541964
2021-08-15,0.2206099441230823
2021-08-18,0.25724957912457913
2021-08-21,0.20889099326599325
2021-08-24,0.27470538720538723
2021-08-27,0.2356797138047138
2021-08-30,0.265625
2021-09-02,0.27127525252525253
2021-09-05,0.26161616161616164
2021-09-08,0.30576599326599324
2021-09-11,0.24319234006734006
2021-09-14,0.3113320707070707
2021-09-17,0.2572811447811448
2021-09-20,0.32391195330921974
2021-09-23,0.31550925925925927
2021-09-26,0.2645517676767677
2021-09-29,0.5180718438947473
2021-10-02,0.6110670535439389
2021-10-05,0.7871663059163059
2021-10-08,0.7020042349928596
2021-10-11,0.7833619210977701
2021-10-14,0.7205988455988456
2021-10-17,0.7036616161616162
2021-10-20,0.7751780363466553
2021-10-23,0.5318272005772006
2021-10-26,0.6731240981240981
2021-10-29,0.4634113411341134
2021-11-01,0.253255772005772
2021-11-04,0.24603462340251972
2021-11-07,0.23288704707257465
2021-11-10,0.3414338095840182
2021-11-13,0.2126984126984127
2021-11-16,0.26656638641918934
2021-11-19,0.2942957271425986
2021-11-22,0.23563742313742314
2021-11-25,0.2135975260975261
2021-11-28,0.3227210937961741
2021-12-01,0.2360722531576803
2021-12-04,0.17723080223080223
2021-12-07,0.16618404118404118
2021-12-10,0.17481767481767482
2021-12-13,0.22308022308022307
2021-12-16,0.2098884598884599
2021-12-19,0.17003610753610754
2021-12-22,0.1520895895895896
2021-12-25,0.05667274417274417
2021-12-28,0.10018053768053768
2021-12-31,0.1358108108108108
2022-01-03,0.6986798473377964
2022-01-06,0.6952651515151516
2022-01-09,0.7907828282828283
2022-01-12,0.970770202020202
2022-01-15,0.7801136363636364
2022-01-18,0.9836489898989899
2022-01-21,0.8147095959595959
2022-01-24,1.0592171717171717
2022-01-27,1.0140151515151514
2022-01-30,0.9106914212548015
2022-02-02,1.1207070707070708
2022-02-05,0.785479797979798
2022-02-08,1.1039772727272728
2022-02-11,0.8510732323232323
2022-02-14,1.0982323232323232
2022-02-17,0.8806818181818182
2022-02-20,0.8652777777777778
2022-02-23,1.1000631313131313
2022-02-26,0.8554924242424242
2022-03-01,1.138510101010101
2022-03-04,0.9432449494949495
2022-03-07,1.0465909090909091
2022-03-10,0.9575757575757575
2022-03-13,0.9793560606060606
2022-03-16,0.9219065656565657
2022-03-19,0.9133207070707071
2022-03-22,1.2348484848484849
2022-03-25,1.0734955185659412
2022-03-28,1.246590909090909
2022-03-31,1.0845959595959596
2022-04-03,1.063220926567917
2022-04-06,1.153028028028028
2022-04-09,0.9662787787787788
2022-04-12,1.214964964964965
2022-04-15,0.9109734734734735
2022-04-18,1.0216192505326482
2022-04-21,1.1506944444444445
2022-04-24,1.1375631313131314
2022-04-27,1.2967185946304276
2022-04-30,0.6898561507936508
2022-05-03,1.3258308531746033
2022-05-06,1.0208953373015872
2022-05-09,1.3296130952380953
2022-05-12,1.2542782738095237
2022-05-15,1.125124007936508
2022-05-18,1.3235987103174602
2022-05-21,1.0267237103174602
2022-05-24,1.4091021825396826
2022-05-27,1.139985014985015
2022-05-30,1.2830481150793651
2022-06-02,1.156312003968254
2022-06-05,0.7878844246031746
2022-06-08,1.2560763888888888
2022-06-11,0.9940476190476191
2022-06-14,1.4044518849206349
2022-06-17,1.029389880952381
2022-06-20,1.3901289682539681
2022-06-23,1.2452256944444444
2022-06-26,1.0691964285714286
2022-06-29,1.3108878968253967
2022-07-02,1.0159350198412698
2022-07-05,1.3804563492063493
2022-07-08,1.0831473214285714
2022-07-11,1.3582589285714286
2022-07-14,1.2511160714285714
2022-07-17,1.2154637896825398
2022-07-20,1.388640873015873
2022-07-23,1.0321800595238095
2022-07-26,1.3955975624922274
2022-07-29,0.9289577187807276
2022-08-01,1.1138151425762046
2022-08-04,1.209255162241888
2022-08-07,1.199360865290069
2022-08-10,1.4119346116027531
2022-08-13,1.0806907571288102
2022-08-16,1.3831735496558506
2022-08-19,1.006268436578171
2022-08-22,1.3632620452310718
2022-08-25,1.2565757128810227
2022-08-28,1.204215830875123
2022-08-31,1.4704424778761063
2022-09-03,0.8821902654867256
2022-09-06,1.3543510324483776
2022-09-09,0.9706243854473943
2022-09-12,1.3587143559488692
2022-09-15,1.220378564405113
2022-09-18,1.182091937069813
2022-09-21,1.3021755162241888
2022-09-24,1.0025811209439528
2022-09-27,1.4169739429695183
2022-09-30,0.9959439528023599
2022-10-03,1.339724680432645
2022-10-06,1.2412118977384463
2022-10-09,1.099618977384464
2022-10-12,1.369023569023569
2022-10-15,0.9389134709931171
2022-10-18,1.2956612586037364
2022-10-21,0.9548918387413963
2022-10-24,1.3380039331366764
2022-10-27,1.160889872173058
2022-10-30,0.8848345253970178
2022-11-02,1.2150504362893744
2022-11-05,0.9263151425762045
2022-11-08,1.3802851524090463
2022-11-11,1.0269174041297935
2022-11-14,1.3220870206489677
2022-11-17,1.1305309734513274
2022-11-20,0.9594395280235988
2022-11-23,1.0351524090462143
2022-11-26,0.8973082595870207
2022-11-29,1.3520771878072764
2022-12-02,0.8895648967551623
2022-12-05,1.1879916420845624
2022-12-08,0.9316617502458211
2022-12-11,0.9193706981317601
2022-12-14,1.11492133726647
2022-12-17,0.7558997050147492
2022-12-20,1.0114306784660767
2022-12-23,0.48125614552605706
2022-12-26,0.4580260570304818
2022-12-29,0.5937192723697149
2023-01-01,0.6289945919370699
2023-01-04,1.0371804326450345
2023-01-07,0.7760570304818093
2023-01-10,1.0862217305801376
2023-01-13,0.8042649950835792
2023-01-16,1.1572025565388397
2023-01-19,0.9930555555555556
2023-01-22,1.0289454277286136
2023-01-25,1.2732300884955752
2023-01-28,0.885877581120944
2023-01-31,1.2859513274336283
2023-02-03,0.8515855457227138
2023-02-06,1.038059107874931
2023-02-09,1.0966739766081872
2023-02-12,1.0565911306042886
2023-02-15,1.2334917153996101
2023-02-18,0.8617202729044834
2023-02-21,1.313779239766082
2023-02-24,0.902046783625731
2023-02-27,1.259718926811462
2023-03-02,1.0691425120772946
2023-03-05,0.9648550724637681
2023-03-08,1.0226022844020064
2023-03-11,0.7735136452241715
2023-03-14,1.1676413255360625
2023-03-17,0.6881091617933723
2023-03-20,1.2485989278752436
2023-03-23,1.0782163742690059
2023-03-26,1.058376575240919
2023-03-29,1.2270955165692008
2023-04-01,0.8528265107212476
2023-04-04,1.2605384990253412
2023-04-07,0.846917641325536
2023-04-10,0.908077485380117
2023-04-13,1.1168981481481481
2023-04-16,1.132614522417154
2023-04-19,1.264985380116959
2023-04-22,0.7891691033138402
2023-04-25,1.309088693957115
2023-04-28,0.9249512670565302
2023-05-01,1.1507754894482582
2023-05-04,1.1876549180823408
2023-05-07,1.1252415458937197
2023-05-10,1.2843599033816424
2023-05-13,1.0009134088417977
2023-05-16,1.3971734892787524
2023-05-19,1.0487329434697856
2023-05-22,1.397599902534113
2023-05-25,1.2379995126705654
2023-05-28,1.206140350877193
2023-05-31,1.3205225293449452
2023-06-03,0.7950170565302144
2023-06-06,1.3262670565302144
2023-06-09,0.969785575048733
2023-06-12,1.3767665692007798
2023-06-15,1.155458089668616
2023-06-18,1.1708698830409356
2023-06-21,1.3884624756335282
2023-06-24,0.9703338206627681
2023-06-27,1.3896198830409356
2023-06-30,0.9681408382066277
2023-07-03,1.2647417153996101
2023-07-06,1.1576510721247564
2023-07-09,1.0520833333333333
2023-07-12,1.2306895711500974
2023-07-15,0.8520346003898636
2023-07-18,1.222648635477583
2023-07-21,0.7969663742690059
2023-07-24,1.24713693957115
2023-07-27,1.173306530214425
2023-07-30,1.007370857699805
2023-08-02,1.143092105263158
2023-08-05,0.6778143274853801
2023-08-08,1.3006379585326955
2023-08-11,0.8852948343079922
2023-08-14,1.3410087719298245
2023-08-17,0.9767909356725146
2023-08-20,1.08692738791423
2023-08-23,1.2517056530214425
2023-08-26,0.8987573099415205
2023-08-29,1.3400809716599191
2023-09-01,0.9546783625730995
2023-09-04,1.3754264132553606
2023-09-07,1.2164961013645224
2023-09-10,1.0451388888888888
2023-09-13,1.152838693957115
2023-09-16,0.8389376218323586
2023-09-19,1.3461866471734893
2023-09-22,0.9095203042571464
2023-09-25,1.2163133528265107
2023-09-28,1.097648635477583
2023-10-01,1.1818181818181819
2023-10-04,1.296722709551657
2023-10-07,0.9922027290448343
2023-10-10,1.307200292397661
2023-10-13,0.9317129629629629
2023-10-16,1.2465277777777777
2023-10-19,0.9472465886939572
2023-10-22,1.071942007797271
2023-10-25,1.280701754385965
2023-10-28,0.7174957942802211
2023-10-31,1.241593567251462
2023-11-03,0.8346734892787524
2023-11-06,1.3380238791423003
2023-11-09,1.125
2023-11-12,0.9523635477582846
2023-11-15,1.2221813274444853
2023-11-18,0.8566642300194932
2023-11-21,1.3098196881091617
2023-11-24,0.8717105263157895
2023-11-27,1.2545687134502923
2023-11-30,0.9883040935672515
2023-12-03,0.9847871426818795
2023-12-06,1.1666057504873295
2023-12-09,0.7349537037037037
2023-12-12,1.2873416179337231
2023-12-15,0.8594054580896686
2023-12-18,1.088206627680312
2023-12-21,0.805921052631579
2023-12-24,0.34886695906432746
2023-12-27,0.4925073099415205
2023-12-30,0.45614035087719296
